valid_time,t2m,latitude,longitude
2020-01-15 16:00:00,278.90497,42.75,-73.75
2020-01-15 17:00:00,279.10333,42.75,-73.75
2020-01-15 18:00:00,279.41962,42.75,-73.75
2020-01-15 19:00:00,279.4921,42.75,-73.75
2020-01-15 20:00:00,279.65442,42.75,-73.75
2020-01-15 21:00:00,279.30972,42.75,-73.75
2020-01-15 22:00:00,278.15222,42.75,-73.75
2020-01-15 23:00:00,276.50336,42.75,-73.75
2020-01-16 00:00:00,274.89886,42.75,-73.75
2020-01-16 01:00:00,274.66986,42.75,-73.75
2020-01-16 02:00:00,274.156,42.75,-73.75
2020-01-16 03:00:00,272.6355,42.75,-73.75
2020-01-16 04:00:00,272.7437,42.75,-73.75
2020-01-16 05:00:00,273.7032,42.75,-73.75
2020-01-16 06:00:00,274.23468,42.75,-73.75
2020-01-16 07:00:00,273.76804,42.75,-73.75
2020-01-16 08:00:00,273.8028,42.75,-73.75
2020-01-16 09:00:00,274.40222,42.75,-73.75
2020-01-16 10:00:00,274.12177,42.75,-73.75
2020-01-16 11:00:00,274.2353,42.75,-73.75
2020-01-16 12:00:00,274.25732,42.75,-73.75
2020-01-16 13:00:00,274.86865,42.75,-73.75
2020-01-16 14:00:00,275.9878,42.75,-73.75
2020-01-16 15:00:00,277.10764,42.75,-73.75
2020-01-16 16:00:00,277.64392,42.75,-73.75
2020-01-16 17:00:00,277.45258,42.75,-73.75
2020-01-16 18:00:00,277.05045,42.75,-73.75
2020-01-16 19:00:00,276.372,42.75,-73.75
2020-01-16 20:00:00,275.8896,42.75,-73.75
2020-01-16 21:00:00,275.15985,42.75,-73.75
2020-01-16 22:00:00,273.05838,42.75,-73.75
2020-01-16 23:00:00,272.29016,42.75,-73.75
2020-01-17 00:00:00,271.9436,42.75,-73.75
2020-01-17 01:00:00,271.67883,42.75,-73.75
2020-01-17 02:00:00,270.40082,42.75,-73.75
2020-01-17 03:00:00,268.8563,42.75,-73.75
2020-01-17 04:00:00,268.39792,42.75,-73.75
2020-01-17 05:00:00,266.781,42.75,-73.75
2020-01-17 06:00:00,265.3876,42.75,-73.75
2020-01-17 07:00:00,264.60873,42.75,-73.75
2020-01-17 08:00:00,263.14716,42.75,-73.75
2020-01-17 09:00:00,262.2633,42.75,-73.75
2020-01-17 10:00:00,261.03998,42.75,-73.75
2020-01-17 11:00:00,260.7708,42.75,-73.75
2020-01-17 12:00:00,260.5318,42.75,-73.75
2020-01-17 13:00:00,260.19226,42.75,-73.75
2020-01-17 14:00:00,260.12915,42.75,-73.75
2020-01-17 15:00:00,260.9148,42.75,-73.75
2020-01-17 16:00:00,261.8828,42.75,-73.75
2020-01-17 17:00:00,263.28815,42.75,-73.75
2020-01-17 18:00:00,264.47134,42.75,-73.75
2020-01-17 19:00:00,265.19434,42.75,-73.75
2020-01-17 20:00:00,265.40656,42.75,-73.75
2020-01-17 21:00:00,265.17218,42.75,-73.75
2020-01-17 22:00:00,263.81433,42.75,-73.75
2020-01-17 23:00:00,263.05267,42.75,-73.75
2020-01-18 00:00:00,262.42133,42.75,-73.75
2020-01-18 01:00:00,261.9561,42.75,-73.75
2020-01-18 02:00:00,261.35977,42.75,-73.75
2020-01-18 03:00:00,260.75067,42.75,-73.75
2020-01-18 04:00:00,260.74362,42.75,-73.75
2020-01-18 05:00:00,260.8368,42.75,-73.75
2020-01-18 06:00:00,260.62256,42.75,-73.75
2020-01-18 07:00:00,260.7663,42.75,-73.75
2020-01-18 08:00:00,261.03113,42.75,-73.75
2020-01-18 09:00:00,261.3926,42.75,-73.75
2020-01-18 10:00:00,261.1714,42.75,-73.75
2020-01-18 11:00:00,261.12463,42.75,-73.75
2020-01-18 12:00:00,261.11298,42.75,-73.75
2020-01-18 13:00:00,261.2809,42.75,-73.75
2020-01-18 14:00:00,261.96948,42.75,-73.75
2020-01-18 15:00:00,263.47266,42.75,-73.75
2020-01-18 16:00:00,264.80463,42.75,-73.75
2020-01-18 17:00:00,265.42358,42.75,-73.75
2020-01-18 18:00:00,266.37677,42.75,-73.75
2020-01-18 19:00:00,266.2726,42.75,-73.75
2020-01-18 20:00:00,266.27686,42.75,-73.75
2020-01-18 21:00:00,266.1194,42.75,-73.75
2020-01-18 22:00:00,266.17996,42.75,-73.75
2020-01-18 23:00:00,265.91852,42.75,-73.75
2020-01-19 00:00:00,266.52145,42.75,-73.75
2020-01-19 01:00:00,267.07748,42.75,-73.75
2020-01-19 02:00:00,267.84607,42.75,-73.75
2020-01-19 03:00:00,268.2473,42.75,-73.75
2020-01-19 04:00:00,268.38824,42.75,-73.75
2020-01-19 05:00:00,269.04083,42.75,-73.75
2020-01-19 06:00:00,268.7578,42.75,-73.75
2020-01-19 07:00:00,269.34094,42.75,-73.75
2020-01-19 08:00:00,270.04077,42.75,-73.75
2020-01-19 09:00:00,270.0705,42.75,-73.75
2020-01-19 10:00:00,270.3369,42.75,-73.75
2020-01-19 11:00:00,270.09973,42.75,-73.75
2020-01-19 12:00:00,269.6795,42.75,-73.75
2020-01-19 13:00:00,270.3177,42.75,-73.75
2020-01-19 14:00:00,271.7965,42.75,-73.75
2020-01-19 15:00:00,272.7373,42.75,-73.75
2020-01-19 16:00:00,273.56305,42.75,-73.75
2020-01-19 17:00:00,274.84955,42.75,-73.75
2020-01-19 18:00:00,275.26227,42.75,-73.75
2020-01-19 19:00:00,274.82385,42.75,-73.75
2020-01-19 20:00:00,273.90448,42.75,-73.75
2020-01-19 21:00:00,272.78052,42.75,-73.75
2020-01-19 22:00:00,270.8098,42.75,-73.75
2020-01-19 23:00:00,270.11978,42.75,-73.75
2020-01-20 00:00:00,269.511,42.75,-73.75
2020-01-20 01:00:00,268.70605,42.75,-73.75
2020-01-20 02:00:00,267.16193,42.75,-73.75
2020-01-20 03:00:00,266.16895,42.75,-73.75
2020-01-20 04:00:00,265.51736,42.75,-73.75
2020-01-20 05:00:00,264.25015,42.75,-73.75
2020-01-20 06:00:00,263.2767,42.75,-73.75
2020-01-20 07:00:00,263.1418,42.75,-73.75
2020-01-20 08:00:00,262.12476,42.75,-73.75
2020-01-20 09:00:00,261.4588,42.75,-73.75
2020-01-20 10:00:00,261.7245,42.75,-73.75
2020-01-20 11:00:00,261.70172,42.75,-73.75
2020-01-20 12:00:00,261.65952,42.75,-73.75
2020-01-20 13:00:00,261.43622,42.75,-73.75
2020-01-20 14:00:00,262.52988,42.75,-73.75
2020-01-20 15:00:00,263.55652,42.75,-73.75
2020-01-20 16:00:00,264.7136,42.75,-73.75
2020-01-20 17:00:00,266.36993,42.75,-73.75
2020-01-20 18:00:00,267.33594,42.75,-73.75
2020-01-20 19:00:00,267.9537,42.75,-73.75
2020-01-20 20:00:00,268.52078,42.75,-73.75
2020-01-20 21:00:00,268.09924,42.75,-73.75
2020-01-20 22:00:00,266.3114,42.75,-73.75
2020-01-20 23:00:00,265.63226,42.75,-73.75
2020-01-21 00:00:00,264.57056,42.75,-73.75
2020-01-21 01:00:00,264.0666,42.75,-73.75
2020-01-21 02:00:00,263.28943,42.75,-73.75
2020-01-21 03:00:00,263.52942,42.75,-73.75
2020-01-21 04:00:00,263.4179,42.75,-73.75
2020-01-21 05:00:00,262.86368,42.75,-73.75
2020-01-21 06:00:00,262.53696,42.75,-73.75
2020-01-21 07:00:00,262.66464,42.75,-73.75
2020-01-21 08:00:00,261.83917,42.75,-73.75
2020-01-21 09:00:00,261.12006,42.75,-73.75
2020-01-21 10:00:00,259.14374,42.75,-73.75
2020-01-21 11:00:00,258.65405,42.75,-73.75
2020-01-21 12:00:00,258.26947,42.75,-73.75
